PLAYER_ID,PLAYER_NAME,FIRST_NAME,LAST_NAME,POSITION,DRAFT_YEAR,HEIGHT_WO_SHOES,WEIGHT,WINGSPAN,STANDING_REACH,BODY_FAT_PCT,HAND_LENGTH,HAND_WIDTH,LANE_AGILITY_TIME,THREE_QUARTER_SPRINT,STANDING_VERTICAL_LEAP,MAX_VERTICAL_LEAP,MODIFIED_LANE_AGILITY_TIME,GAMES_PLAYED,MINUTES,POINTS,REBOUNDS,ASSISTS,STEALS,BLOCKS,TURNOVERS,FIELD_GOAL_PCT,THREE_POINT_PCT,FREE_THROW_PCT,WINGSPAN_INCHES,STANDING_REACH_INCHES,PRA_PERMIN,SEASON,HEIGHT_W_SHOES
1629006,Josh Okogie,Josh,Okogie,SG,2018,75.0,210.8,84.0,102.0,5.2,9.0,9.75,11.08,3.04,33.0,42.0,3.03,74.0,23.7,7.7,2.9,1.2,1.2,0.4,0.9,0.386,0.279,0.728,84.0,102.0,0.4978902953586497,2018,76.5
1630221,Joshua Hall,Joshua,Hall,SF,2020,78.0,196.6,83.0,104.5,7.6,8.75,9.5,12.16,3.38,31.5,37.5,2.62,21.0,16.0,4.1,2.8,1.3,0.2,0.0,1.2,0.303,0.108,0.5,83.0,104.5,0.5125,2020,79.5
1630563,Joshua Primo,Joshua,Primo,SG,2021,76.0,189.0,81.25,102.5,6.3,9.0,10.0,10.97,3.22,30.5,37.5,3.36,50.0,19.3,5.8,2.3,1.6,0.4,0.5,1.1,0.374,0.307,0.746,81.25,102.5,0.5025906735751294,2021,77.0
1630577,Julian Champagnie,Julian,Champagnie,SF,2021,78.5,217.4,82.0,106.5,8.0,9.0,8.5,12.38,3.2,26.0,32.0,3.2,2.0,3.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,82.0,106.5,0.0,2021,79.5
1630577,Julian Champagnie,Julian,Champagnie,SF,2022,78.25,212.4,82.0,107.0,7.1,8.75,9.25,11.39,3.14,28.5,34.5,3.04,2.0,3.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,82.0,107.0,0.0,2022,79.75
1641763,Julian Phillips,Julian,Phillips,SF,2023,78.75,196.6,83.5,102.0,,8.5,9.0,11.09,3.32,36.0,43.0,,40.0,8.1,2.2,0.9,0.3,0.2,0.2,0.3,0.416,0.316,0.684,83.5,102.0,0.4197530864197531,2023,
1631124,Julian Strawther,Julian,Strawther,SF,2022,77.75,207.6,81.5,104.5,7.9,8.25,8.5,10.3,3.26,28.5,35.0,3.37,50.0,10.9,4.5,1.2,0.9,0.3,0.1,0.5,0.369,0.297,0.71,81.5,104.5,0.6055045871559633,2022,79.0
1631124,Julian Strawther,Julian,Strawther,SF,2023,78.0,208.8,81.25,105.0,,8.25,8.25,10.94,3.31,27.5,34.5,3.46,50.0,10.9,4.5,1.2,0.9,0.3,0.1,0.5,0.369,0.297,0.71,81.25,105.0,0.6055045871559633,2023,
203944,Julius Randle,Julius,Randle,PF,2014,79.75,249.7,84.0,105.5,9.4,8.75,8.25,11.45,3.27,29.0,35.5,3.14,1.0,14.0,2.0,0.0,0.0,0.0,0.0,1.0,0.333,0.0,0.0,84.0,105.5,0.1428571428571428,2014,81.0
1626147,Justin Anderson,Justin,Anderson,SF-SG,2015,77.25,230.6,83.75,101.0,5.0,8.5,9.5,11.13,3.22,38.0,43.0,2.88,55.0,11.8,3.8,2.4,0.5,0.3,0.5,0.4,0.406,0.265,0.8,83.75,101.0,0.5677966101694915,2015,78.25
1630551,Justin Champagnie,Justin,Champagnie,PF,2021,77.75,206.4,81.5,104.0,6.3,8.75,8.5,11.94,3.34,27.0,35.0,3.14,36.0,7.8,2.3,2.0,0.3,0.2,0.1,0.2,0.463,0.357,1.0,81.5,104.0,0.5897435897435898,2021,78.75
1628382,Justin Jackson (UNC),Justin,Jackson (UNC),SF,2017,79.0,200.8,83.0,104.5,8.1,8.75,9.25,10.8,3.3,29.5,35.5,3.06,68.0,22.1,6.7,2.8,1.1,0.4,0.2,0.6,0.442,0.308,0.722,83.0,104.5,0.4796380090497737,2017,80.25
1628383,Justin Patton,Justin,Patton,C,2017,82.0,229.0,87.0,111.5,7.8,8.75,9.75,11.8,3.46,26.0,30.5,3.31,1.0,4.0,2.0,0.0,0.0,1.0,0.0,0.0,0.5,0.0,0.0,87.0,111.5,0.5,2017,83.25
1626159,Justise Winslow,Justise,Winslow,SF,2015,76.5,221.8,82.25,104.5,5.3,8.5,9.25,,,,,,78.0,28.6,6.4,5.2,1.5,0.9,0.3,1.2,0.422,0.276,0.684,82.25,104.5,0.4580419580419581,2015,78.5
203909,K.J. McDaniels,K.J.,McDaniels,SF,2014,76.5,195.6,83.25,102.0,4.45,8.75,9.75,12.71,3.1,33.0,37.0,3.2,52.0,25.4,9.2,3.8,1.3,0.8,1.3,2.0,0.399,0.293,0.756,83.25,102.0,0.5629921259842521,2014,78.0
1629644,KZ Okpala,KZ,Okpala,SF,2019,79.25,209.6,85.75,106.5,4.6,9.25,9.25,10.88,3.38,30.5,37.0,3.13,5.0,5.2,1.4,1.0,0.2,0.4,0.2,0.2,0.6,0.0,0.5,85.75,106.5,0.5,2019,81.5
1628443,Kadeem Allen,Kadeem,Allen,PG,2017,73.0,192.4,81.25,99.5,6.4,8.5,8.75,11.24,3.15,33.0,35.5,2.98,18.0,5.9,1.1,0.6,0.7,0.2,0.1,0.5,0.273,0.0,0.778,81.25,99.5,0.4067796610169492,2017,74.25
1630539,Kai Jones,Kai,Jones,PF,2021,82.0,221.4,85.75,110.5,4.7,9.0,9.5,,,,,,21.0,3.0,1.0,0.5,0.2,0.0,0.1,0.3,0.643,0.5,0.375,85.75,110.5,0.5666666666666667,2021,83.5
1630211,Karim Mane,Karim,Mane,PG-SG,2020,77.0,196.0,83.0,102.0,3.73,8.5,9.75,11.52,3.04,31.0,36.0,2.64,10.0,8.8,1.1,1.4,0.4,0.0,0.2,0.3,0.231,0.5,0.8,83.0,102.0,0.3295454545454545,2020,78.0
1627770,Kay Felder,Kay,Felder,PG,2016,68.25,177.2,74.5,88.5,5.8,8.25,8.5,11.52,3.15,35.5,44.0,2.9,42.0,9.2,4.0,1.0,1.4,0.4,0.2,0.7,0.392,0.318,0.714,74.5,88.5,0.6956521739130436,2016,69.5
1626208,Keifer Sykes,Keifer,Sykes,PG,2015,70.5,167.2,74.0,93.0,5.0,8.5,9.5,10.47,3.13,34.0,43.0,3.15,32.0,17.7,5.6,1.4,1.9,0.4,0.1,1.0,0.363,0.3,0.882,74.0,93.0,0.5028248587570622,2015,71.75
1628966,Keita Bates-Diop,Keita,Bates-Diop,SG-SF,2018,79.25,223.8,87.25,106.5,5.35,9.0,8.5,11.2,3.17,30.5,35.0,3.28,30.0,16.8,5.0,2.8,0.6,0.6,0.5,0.5,0.423,0.25,0.643,87.25,106.5,0.5,2018,80.5
1629640,Keldon Johnson,Keldon,Johnson,SG,2019,76.75,216.4,81.25,104.0,5.6,8.0,9.25,,,,,,17.0,17.7,9.1,3.4,0.9,0.8,0.1,0.8,0.596,0.591,0.795,81.25,104.0,0.7570621468926554,2019,78.0
1626162,Kelly Oubre,Kelly,Oubre,SF-SG,2015,77.75,202.8,86.25,102.5,5.7,9.0,8.75,11.09,3.32,34.5,37.0,3.12,63.0,10.7,3.7,2.1,0.2,0.3,0.1,0.5,0.427,0.316,0.633,86.25,102.5,0.560747663551402,2015,78.75
1631112,Kendall Brown,Kendall,Brown,SF,2022,78.25,201.2,83.0,103.0,4.9,9.0,9.0,11.57,3.29,31.5,41.0,3.05,6.0,6.7,1.5,1.0,0.5,0.7,0.0,0.3,0.571,0.0,0.5,83.0,103.0,0.4477611940298507,2022,79.5
1631113,Kennedy Chandler,Kennedy,Chandler,PG,2022,71.5,172.2,77.25,97.0,4.4,8.5,9.5,10.73,,31.0,41.5,2.89,36.0,7.8,2.2,1.1,1.6,0.3,0.1,0.5,0.422,0.133,0.462,77.25,97.0,0.6282051282051283,2022,72.5
1629026,Kenrich Williams,Kenrich,Williams,SF,2018,78.0,200.4,79.25,103.5,5.95,8.5,9.75,10.86,3.19,28.0,33.0,3.28,46.0,23.5,6.1,4.8,1.8,1.0,0.4,0.8,0.384,0.333,0.684,79.25,103.5,0.5404255319148936,2018,79.5
1630231,Kenyon Martin Jr.,Kenyon,Martin Jr.,SF-PF,2020,78.0,213.2,79.25,102.0,5.9,8.5,8.75,11.93,3.16,31.5,38.5,2.58,45.0,23.7,9.3,5.4,1.1,0.7,0.9,0.8,0.509,0.365,0.714,79.25,102.0,0.6666666666666667,2020,79.0
1631165,Keon Ellis,Keon,Ellis,SG,2022,75.5,167.4,80.5,102.0,3.8,8.0,9.25,10.87,3.18,28.0,35.5,3.02,16.0,4.4,1.5,0.5,0.4,0.3,0.1,0.1,0.438,0.5,0.571,80.5,102.0,0.5454545454545454,2022,76.75
1630553,Keon Johnson,Keon,Johnson,SG,2021,75.5,184.8,79.25,97.0,4.4,8.5,9.0,11.45,3.0,41.5,48.0,3.2,15.0,9.0,3.5,1.4,0.9,0.5,0.1,0.5,0.333,0.273,0.762,79.25,97.0,0.6444444444444445,2021,76.75
1630556,Kessler Edwards,Kessler,Edwards,PF,2021,79.0,203.0,83.25,106.0,4.3,8.5,8.25,11.3,3.25,28.0,37.0,3.38,48.0,20.6,5.9,3.6,0.6,0.6,0.5,0.9,0.412,0.353,0.842,83.25,106.0,0.4902912621359223,2021,80.0
1628987,Kevin Hervey,Kevin,Hervey,PF,2018,78.5,211.6,87.5,107.0,5.15,9.25,10.25,11.28,3.36,27.5,32.0,3.15,10.0,5.2,1.7,1.2,0.5,0.1,0.1,0.0,0.259,0.15,0.0,87.5,107.0,0.6538461538461539,2018,79.75
1628989,Kevin Huerter,Kevin,Huerter,SG,2018,78.25,194.0,79.5,101.5,8.6,8.25,8.5,10.89,3.09,31.0,38.0,2.97,75.0,27.3,9.7,3.3,2.9,0.9,0.3,1.5,0.419,0.385,0.732,79.5,101.5,0.5824175824175825,2018,79.25
1628995,Kevin Knox,Kevin,Knox,SF,2018,79.75,212.6,83.75,108.0,4.95,8.75,9.25,,,,,,75.0,28.8,12.8,4.5,1.1,0.6,0.3,1.5,0.37,0.343,0.717,83.75,108.0,0.638888888888889,2018,81.0
1629645,Kevin Porter Jr.,Kevin,Porter Jr.,SG,2019,76.0,212.6,81.0,103.0,5.1,8.75,8.75,10.82,3.14,27.0,34.0,3.03,50.0,23.2,10.0,3.2,2.2,0.9,0.3,1.9,0.442,0.335,0.723,81.0,103.0,0.6637931034482758,2019,77.5
1626172,Kevon Looney,Kevon,Looney,PF,2015,80.0,222.4,87.5,110.0,11.9,9.5,9.25,,,,,,5.0,4.2,1.8,2.0,0.0,0.0,0.0,0.2,0.571,0.5,0.0,87.5,110.0,0.9047619047619048,2015,81.25
1641749,Keyontae Johnson,Keyontae,Johnson,SF,2023,76.0,238.6,84.0,103.0,,9.0,9.0,,,,,,9.0,7.3,1.2,1.1,0.4,0.1,0.0,0.4,0.313,0.333,0.0,84.0,103.0,0.3698630136986301,2023,
203920,Khem Birch,Khem,Birch,PF,2014,79.5,208.8,85.0,107.0,6.0,9.0,8.5,11.6,3.26,30.5,35.5,3.24,42.0,13.8,4.2,4.3,0.8,0.4,0.5,0.5,0.54,0.0,0.689,85.0,107.0,0.6739130434782609,2014,81.25
1629017,Khyri Thomas,Khyri,Thomas,SG,2018,74.5,198.8,82.5,101.0,6.4,8.75,9.25,10.96,3.18,30.0,35.0,3.18,26.0,7.5,2.3,0.8,0.3,0.3,0.2,0.2,0.319,0.286,0.636,82.5,101.0,0.4533333333333332,2018,75.75
1629681,Killian Tillie,Killian,Tillie,PF,2020,80.75,221.6,80.0,106.0,12.43,8.25,9.25,11.6,3.4,27.5,32.0,2.62,18.0,10.1,3.2,1.3,0.4,0.3,0.4,0.1,0.333,0.303,0.818,80.0,106.0,0.4851485148514852,2020,82.0
1641738,Kobe Brown,Kobe,Brown,PF,2023,78.5,252.2,84.75,106.5,,8.75,9.75,11.39,3.33,28.5,32.0,3.23,44.0,9.0,2.0,1.4,0.6,0.3,0.1,0.2,0.411,0.292,0.5,84.75,106.5,0.4444444444444444,2023,
1641723,Kobe Bufkin,Kobe,Bufkin,SG,2023,76.25,186.8,79.75,102.5,,8.0,9.25,11.71,3.26,29.0,36.0,,17.0,11.5,4.8,1.9,1.6,0.4,0.3,0.6,0.37,0.225,0.5,79.75,102.5,0.7217391304347825,2023,
1628424,Kobi Simmons,Kobi,Simmons,PG,2017,75.25,166.2,78.0,99.0,5.0,8.5,9.5,11.15,3.18,30.5,38.5,2.98,32.0,20.1,6.1,1.6,2.1,0.6,0.2,1.4,0.423,0.282,1.0,78.0,99.0,0.4875621890547262,2017,76.5
1628961,Kostas Antetokounmpo,Kostas,Antetokounmpo,PF,2018,81.0,194.8,86.25,110.0,5.0,9.25,9.5,12.48,3.21,29.5,35.0,3.48,2.0,5.5,1.0,0.5,0.0,1.0,0.0,0.5,0.0,0.0,0.5,86.25,110.0,0.2727272727272727,2018,82.5
1627739,Kris Dunn,Kris,Dunn,PG,2016,75.0,,81.5,100.0,,,,,,,,,78.0,17.1,3.8,2.1,2.4,1.0,0.5,1.1,0.377,0.288,0.61,81.5,100.0,0.4853801169590643,2016,76.25
1631200,Kris Murray,Kris,Murray,PF,2023,79.75,212.8,83.75,106.0,,8.5,9.0,11.11,3.3,29.5,35.0,,62.0,21.7,6.1,3.6,1.3,0.9,0.3,0.9,0.396,0.268,0.661,83.75,106.0,0.5069124423963134,2023,
1629065,Ky Bowman,Ky,Bowman,PG,2019,73.0,181.2,79.0,98.0,4.9,8.25,9.0,11.11,3.26,27.5,33.0,3.11,45.0,22.6,7.4,2.7,2.9,1.0,0.2,1.6,0.417,0.308,0.829,79.0,98.0,0.5752212389380531,2019,74.25
203937,Kyle Anderson,Kyle,Anderson,SF,2014,79.5,230.1,86.75,107.5,13.35,8.25,8.75,,,,,,33.0,10.8,2.2,2.2,0.8,0.5,0.2,0.3,0.348,0.273,0.643,86.75,107.5,0.4814814814814814,2014,80.5
1629657,Kyle Guy,Kyle,Guy,SG,2019,72.75,167.8,76.5,95.5,5.7,8.0,8.75,10.48,3.27,30.5,36.5,3.07,3.0,3.3,1.3,0.3,0.3,0.0,0.0,0.0,0.4,0.0,0.0,76.5,95.5,0.5757575757575758,2019,74.25
1628398,Kyle Kuzma,Kyle,Kuzma,SF-SG,2017,80.0,222.6,84.25,107.5,9.4,8.5,9.5,10.72,3.25,27.0,34.0,2.98,77.0,31.2,16.1,6.3,1.8,0.6,0.4,1.8,0.45,0.366,0.707,84.25,107.5,0.7756410256410258,2017,81.5
1627787,Kyle Wiltjer,Kyle,Wiltjer,PF,2016,80.75,242.8,84.25,102.5,15.25,8.25,9.5,11.35,3.48,28.5,35.5,3.04,14.0,3.1,0.9,0.7,0.1,0.2,0.1,0.4,0.286,0.308,0.5,84.25,102.5,0.5483870967741936,2016,82.0
203934,Lamar Patterson,Lamar,Patterson,SG,2014,76.0,226.0,83.0,101.0,10.75,9.0,9.25,11.63,3.45,27.5,32.5,3.13,35.0,11.3,2.4,1.4,1.1,0.3,0.1,0.7,0.35,0.245,0.727,83.0,101.0,0.4336283185840708,2014,77.25
1630205,Lamar Stevens,Lamar,Stevens,SF-PF,2020,77.75,228.0,81.0,101.0,6.8,8.5,9.75,10.35,3.2,35.0,41.0,2.54,40.0,12.5,4.1,2.4,0.6,0.4,0.3,0.6,0.456,0.16,0.725,81.0,101.0,0.568,2020,78.7
1629013,Landry Shamet,Landry,Shamet,PG,2018,76.0,188.6,78.75,100.0,4.85,8.0,9.0,11.26,3.11,31.0,39.5,3.21,54.0,20.5,8.3,1.4,1.1,0.4,0.1,0.5,0.441,0.404,0.815,78.75,100.0,0.526829268292683,2018,77.25
1631159,Leonard Miller,Leonard,Miller,SF,2022,80.5,211.0,86.0,106.5,5.7,9.25,10.5,11.11,3.36,30.0,36.5,3.02,17.0,3.1,1.7,1.2,0.5,0.1,0.1,0.1,0.65,0.4,0.5,86.0,106.5,1.096774193548387,2022,82.0
1631159,Leonard Miller,Leonard,Miller,PF,2023,81.25,212.8,86.0,106.5,,9.5,10.5,11.0,3.33,32.0,37.5,,17.0,3.1,1.7,1.2,0.5,0.1,0.1,0.1,0.65,0.4,0.5,86.0,106.5,1.096774193548387,2023,
1629022,Lonnie Walker,Lonnie,Walker,SG,2018,75.75,196.2,82.25,99.5,5.65,9.0,9.5,10.87,3.06,31.5,40.0,2.91,17.0,6.9,2.6,1.0,0.5,0.4,0.2,0.2,0.348,0.385,0.8,82.25,99.5,0.5942028985507245,2018,76.5
1629663,Louis King,Louis,King,SF,2019,78.75,195.2,84.25,104.5,4.8,8.0,8.5,10.99,3.28,29.0,33.0,3.05,10.0,6.2,2.0,1.0,0.5,0.2,0.0,0.2,0.381,0.364,0.0,84.25,104.5,0.564516129032258,2019,80.0
1629652,Luguentz Dort,Luguentz,Dort,PG,2019,74.75,222.2,80.5,99.5,5.0,8.5,9.0,10.79,3.22,32.5,38.0,3.13,36.0,22.8,6.8,2.3,0.8,0.9,0.1,0.6,0.394,0.297,0.792,80.5,99.5,0.4342105263157895,2019,76.25
1630568,Luka Garza,Luka,Garza,C,2021,82.0,242.8,85.5,107.5,11.7,9.0,9.25,11.9,3.51,24.0,29.5,3.38,32.0,12.2,5.8,3.1,0.6,0.3,0.2,0.6,0.449,0.327,0.623,85.5,107.5,0.778688524590164,2021,83.25
1629677,Luka Samanic,Luka,Samanic,PF,2019,81.5,227.2,82.5,107.0,5.6,8.5,9.0,11.01,3.27,27.0,38.0,3.03,3.0,16.0,5.3,3.3,2.0,0.0,0.7,0.7,0.313,0.375,0.75,82.5,107.0,0.6625,2019,83.0
1628379,Luke Kennard,Luke,Kennard,SG-SF,2017,76.5,196.2,77.25,98.5,6.6,8.0,8.75,,,,,,73.0,20.0,7.6,2.4,1.7,0.6,0.2,0.9,0.443,0.415,0.855,77.25,98.5,0.585,2017,77.5
1627781,Malachi Richardson,Malachi,Richardson,SG-SF,2016,76.75,199.6,84.0,101.5,7.0,8.75,10.0,10.56,3.33,33.0,38.0,3.25,22.0,9.0,3.6,1.0,0.5,0.2,0.0,0.4,0.412,0.286,0.789,84.0,101.5,0.5666666666666667,2016,78.25
1631103,Malaki Branham,Malaki,Branham,SG,2022,76.0,194.8,82.0,102.5,6.1,8.5,9.75,11.38,3.17,29.0,35.0,3.09,66.0,23.5,10.2,2.7,1.9,0.5,0.1,1.2,0.44,0.302,0.829,82.0,102.5,0.6297872340425531,2022,77.5
1627763,Malcolm Brogdon,Malcolm,Brogdon,SG,2016,75.75,223.0,82.5,98.0,5.4,9.0,10.25,10.77,3.31,30.5,35.5,2.64,75.0,26.4,10.2,2.8,4.2,1.1,0.2,1.5,0.457,0.404,0.865,82.5,98.0,0.6515151515151515,2016,77.5
1627736,Malik Beasley,Malik,Beasley,SG,2016,75.5,189.8,79.0,100.5,6.9,8.5,9.0,,,,,,22.0,7.5,3.8,0.8,0.5,0.3,0.0,0.4,0.452,0.321,0.8,79.0,100.5,0.6799999999999999,2016,76.5
1629005,Malik Newman,Malik,Newman,SG,2016,74.25,182.2,77.75,97.5,5.6,8.25,9.25,10.88,3.28,30.0,35.5,3.11,1.0,4.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,77.75,97.5,0.5,2016,75.5
1629005,Malik Newman,Malik,Newman,SG,2018,74.5,189.2,77.5,98.5,6.25,8.5,9.5,10.9,3.13,27.5,33.5,3.18,1.0,4.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,77.5,98.5,0.5,2018,75.25
1629603,Mamadi Diakite,Mamadi,Diakite,PF,2020,80.5,222.1,87.75,107.0,7.83,9.0,10.25,11.95,3.16,28.0,37.0,2.71,14.0,10.1,3.1,2.4,0.6,0.4,0.4,0.2,0.4,0.125,0.786,87.75,107.0,0.6039603960396039,2020,82.2
1630699,MarJon Beauchamp,MarJon,Beauchamp,SG,2022,77.25,196.6,84.75,106.0,5.3,9.0,9.0,,,,,,52.0,13.5,5.1,2.2,0.7,0.4,0.1,0.9,0.395,0.331,0.73,84.75,106.0,0.5925925925925926,2022,78.5
1630542,Marcus Bagley,Marcus,Bagley,SF,2021,78.0,216.8,83.0,102.5,7.5,8.75,8.5,12.26,3.17,32.5,38.5,3.1,5.0,20.0,4.2,5.2,0.2,0.4,1.2,0.4,0.375,0.0,0.75,83.0,102.5,0.48,2021,79.75
1627779,Marcus Paige,Marcus,Paige,PG,2016,72.5,163.8,78.25,97.0,4.3,7.75,8.75,10.82,3.15,33.5,39.5,2.69,5.0,5.6,2.4,0.8,0.6,0.0,0.0,0.0,0.286,0.25,1.0,78.25,97.0,0.6785714285714287,2016,73.75
1631204,Marcus Sasser,Marcus,Sasser,PG,2023,73.25,195.6,79.0,99.5,,8.75,9.5,10.68,3.43,27.0,35.0,,71.0,19.0,8.3,1.8,3.3,0.6,0.2,1.3,0.428,0.375,0.879,79.0,99.5,0.7052631578947369,2023,
203935,Marcus Smart,Marcus,Smart,PG,2014,74.0,227.2,81.25,99.0,10.55,9.0,8.75,10.82,3.26,33.0,36.0,2.96,67.0,27.0,7.8,3.3,3.1,1.5,0.3,1.3,0.367,0.335,0.646,81.25,99.0,0.5259259259259259,2014,75.25
1629621,Marial Shayok,Marial,Shayok,SF-PF,2019,76.5,196.8,84.25,103.5,4.7,8.75,9.25,11.16,3.37,29.5,36.5,3.04,4.0,7.0,2.8,1.8,0.3,0.0,0.3,0.8,0.25,0.333,0.75,84.25,103.5,0.7,2019,77.5
1631109,Mark Williams,Mark,Williams,C,2022,84.0,242.4,90.5,117.0,5.4,9.0,9.75,,,,,,43.0,19.3,9.0,7.1,0.4,0.7,1.0,0.9,0.637,0.0,0.691,90.5,117.0,0.854922279792746,2022,86.0
203900,Markel Brown,Markel,Brown,SG,2014,74.5,184.4,80.75,100.0,4.2,8.25,9.75,12.62,3.18,36.5,43.5,2.9,47.0,16.6,4.6,2.3,0.8,0.7,0.3,0.6,0.362,0.266,0.825,80.75,100.0,0.4638554216867469,2014,75.5
1630210,Markus Howard,Markus,Howard,PG,2020,69.5,170.8,72.25,91.5,9.91,8.5,7.75,11.21,3.11,30.5,35.5,3.17,37.0,5.5,2.8,0.6,0.5,0.1,0.0,0.5,0.377,0.277,0.778,72.25,91.5,0.7090909090909091,2020,71.0
1627737,Marquese Chriss,Marquese,Chriss,PF,2016,80.75,233.0,84.25,105.0,8.5,9.0,9.0,11.93,3.26,32.5,38.5,3.05,82.0,21.3,9.2,4.2,0.7,0.8,0.9,1.3,0.449,0.321,0.624,84.25,105.0,0.6619718309859154,2016,82.0
1630222,Mason Jones,Mason,Jones,SG,2020,75.75,207.2,79.0,102.5,8.9,8.75,8.5,10.6,3.33,24.0,31.0,2.49,26.0,11.8,5.8,2.0,1.5,0.2,0.0,1.1,0.412,0.359,0.614,79.0,102.5,0.788135593220339,2020,77.7
1630562,Matt Hurt,Matt,Hurt,PF,2021,80.5,232.4,81.5,106.5,15.2,9.0,9.0,11.44,3.34,25.5,32.5,3.25,8.0,14.1,4.0,2.0,0.5,0.4,0.4,0.3,0.353,0.25,1.0,81.5,106.5,0.4609929078014184,2021,81.5
1631108,Max Christie,Max,Christie,SG,2022,76.25,189.2,80.75,102.5,4.8,8.0,8.5,10.82,3.07,32.0,37.5,3.02,41.0,12.5,3.1,1.8,0.5,0.2,0.2,0.3,0.415,0.419,0.875,80.75,102.5,0.432,2022,77.75
1641721,Maxwell Lewis,Maxwell,Lewis,SG,2023,78.25,207.2,84.0,104.5,,8.75,9.5,11.4,3.43,32.5,36.5,,34.0,3.0,0.3,0.1,0.2,0.1,0.0,0.3,0.19,0.111,0.667,84.0,104.5,0.2,2023,
1630593,McKinley Wright IV,McKinley,Wright IV,PG,2021,71.25,192.2,77.25,94.0,6.7,8.5,9.0,10.76,3.08,31.5,38.0,3.12,5.0,3.8,1.0,0.0,0.6,0.0,0.0,0.2,0.667,0.5,0.0,77.25,94.0,0.4210526315789474,2021,72.25
1628982,Melvin Frazier,Melvin,Frazier,SF-SG,2018,76.5,198.2,85.75,105.0,7.9,9.5,9.5,11.24,3.08,31.0,40.5,3.08,10.0,4.4,1.5,0.5,0.1,0.1,0.0,0.1,0.333,0.0,0.25,85.75,105.0,0.4772727272727272,2018,78.0
1629662,Mfiondu Kabengele,Mfiondu,Kabengele,PF,2019,80.75,256.2,87.0,109.5,5.1,9.25,10.75,11.21,3.25,28.0,35.5,3.3,12.0,5.3,3.5,0.9,0.2,0.2,0.2,0.2,0.438,0.45,1.0,87.0,109.5,0.8679245283018869,2019,82.25
1630701,Michael Foster Jr.,Michael,Foster Jr.,C,2022,79.75,236.6,84.25,109.5,6.2,8.75,10.0,11.49,3.22,28.0,32.5,3.1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.25,109.5,0.0,2022,81.25
